id_chamado,data_inicio,data_fim,id_bairro,id_territorialidade,id_logradouro,numero_logradouro,id_unidade_organizacional,nome_unidade_organizacional,id_unidade_organizacional_mae,unidade_organizacional_ouvidoria,categoria,id_tipo,tipo,id_subtipo,subtipo,status,longitude,latitude,data_alvo_finalizacao,data_alvo_diagnostico,data_real_diagnostico,tempo_prazo,prazo_unidade,prazo_tipo,dentro_prazo,situacao,tipo_situacao,justificativa_status,reclamacoes,data_particao,geometry
17674700,2022-09-08T07:46:46,2022-09-15T15:46:19,124,4,10694,170,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.3548488,-22.9025596,2022-09-15T07:46:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,2,2022-09-01,POINT(-43.3548488 -22.9025596)
17658238,2022-09-02T00:00:50,2022-09-09T07:45:50,141,5,36590,485,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.4673957,-22.8847528,2022-09-09T00:00:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.4673957 -22.8847528)
17658949,2022-09-02T09:57:32,2022-09-02T16:36:09,35,2,76182,10,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.235987,-22.913115,2022-09-09T09:57:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,POINT(-43.235987 -22.913115)
17682604,2022-09-10T00:10:58,2022-09-10T11:42:49,43,3,24042,704,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,,,2022-09-17T00:10:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,
18075893,2022-12-30T00:13:57,,20,2,65748,51,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Em Andamento,-43.1828749,-22.9553441,2023-01-06T00:13:00,,,,D,F,Fora do prazo,Não Encerrado,Andamento,,1,2022-12-01,POINT(-43.1828749 -22.9553441)
18328436,2023-02-18T12:10:44,2023-02-18T13:53:20,64,3,81034,232,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.2867915,-22.8912784,2023-02-25T12:10:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2023-02-01,POINT(-43.2867915 -22.8912784)
18330353,2023-02-19T12:01:25,2023-02-19T16:20:03,64,3,81034,232,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Fechado com solução,-43.2867915,-22.8912784,2023-02-26T12:01:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2023-02-01,POINT(-43.2867915 -22.8912784)
18331212,2023-02-19T22:51:34,2023-02-20T00:24:14,40,3,67025,405,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Fechado com solução,,,2023-02-26T22:51:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2023-02-01,
18328279,2023-02-18T11:12:58,2023-02-18T18:45:38,139,5,59204,152,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Fechado com solução,,,2023-02-25T11:12:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2023-02-01,
18327486,2023-02-18T00:35:42,2023-02-21T10:26:07,24,2,69799,221,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1888783,-22.9759086,2023-02-25T00:35:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.1888783 -22.9759086)
18327868,2023-02-18T08:29:59,2023-02-24T09:57:19,27,2,75416,800,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2171787,-22.964891,2023-02-25T08:29:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.2171787 -22.964891)
18329572,2023-02-18T22:04:56,2023-02-27T08:12:55,64,3,81034,232,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2867915,-22.8912784,2023-02-25T22:04:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.2867915 -22.8912784)
18330400,2023-02-19T12:32:41,2023-02-27T09:02:58,24,2,80788,,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,,,2023-02-26T12:32:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,
17681233,2022-09-09T15:07:20,2022-09-17T10:30:55,33,2,68627,540,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2380758,-22.9285511,2022-09-16T15:07:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.2380758 -22.9285511)
17679527,2022-09-09T10:13:27,2022-09-17T09:13:43,33,2,81141,116,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2235677,-22.9187951,2022-09-16T10:13:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,1,2022-09-01,POINT(-43.2235677 -22.9187951)
17684265,2022-09-10T21:37:57,2022-09-19T08:26:37,35,2,83634,43,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2307612,-22.9159137,2022-09-17T21:37:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.2307612 -22.9159137)
17683100,2022-09-10T10:58:29,2022-09-10T15:44:46,38,2,30387,174,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2685827,-22.9198623,2022-09-17T10:58:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.2685827 -22.9198623)
17682549,2022-09-09T22:52:47,2022-09-17T11:24:30,64,3,81034,232,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2867915,-22.8912784,2022-09-16T22:52:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.2867915 -22.8912784)
17658711,2022-09-02T09:16:53,2022-09-09T08:24:28,110,3,87049,19439,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,,,2022-09-09T09:16:00,,,,D,F,No prazo,Encerrado,Não atendido,,1,2022-09-01,
17662028,2022-09-03T09:09:26,2022-09-11T08:35:55,122,4,40832,1777,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.3699446,-22.9254391,2022-09-10T09:09:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.3699446 -22.9254391)
17658447,2022-09-02T08:11:12,2022-09-09T08:22:31,127,4,162859,705,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.324445,-22.988718,2022-09-09T08:11:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.324445 -22.988718)
17682659,2022-09-10T02:27:06,2022-09-17T09:45:57,151,5,248682,108,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,,,2022-09-17T02:27:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,
17677761,2022-09-08T17:14:24,2022-09-09T02:39:14,29,2,80986,116,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.2272568,-22.9741338,2022-09-15T17:14:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,POINT(-43.2272568 -22.9741338)
17682882,2022-09-10T09:38:09,2022-09-10T11:51:18,33,2,69922,0,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.2407796,-22.9296651,2022-09-17T09:38:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,POINT(-43.2407796 -22.9296651)
17681072,2022-09-09T14:37:20,2022-09-10T11:45:59,40,3,63404,1054,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.257159,-22.861115,2022-09-16T14:37:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,POINT(-43.257159 -22.861115)
17658529,2022-09-02T08:32:31,2022-09-02T16:28:16,86,3,38513,,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,,,2022-09-09T08:32:00,,,,D,F,No prazo,Encerrado,Não constatado,,1,2022-09-01,
17661807,2022-09-03T01:23:27,2022-09-03T12:59:31,151,5,248682,108,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,,,2022-09-10T01:23:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,
18077970,2022-12-30T18:43:04,2022-12-30T22:13:06,35,2,65805,2,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Fechado com solução,-43.236608,-22.917704,2023-01-06T18:43:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2022-12-01,POINT(-43.236608 -22.917704)
18079243,2022-12-31T15:15:16,,33,2,83071,28,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Em Andamento,-43.2228716,-22.9246353,2023-01-07T15:15:00,,,,D,F,Fora do prazo,Não Encerrado,Andamento,,0,2022-12-01,POINT(-43.2228716 -22.9246353)
18079445,2022-12-31T19:02:01,2023-01-08T23:39:26,149,5,322552,29,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.673667,-22.9473157,2023-01-07T19:02:00,,,,D,F,Fora do prazo,Encerrado,Não constatado,,0,2022-12-01,POINT(-43.673667 -22.9473157)
18332630,2023-02-20T16:44:59,2023-02-24T07:29:50,126,4,89110,1410,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.280214,-23.0037127,2023-02-27T16:44:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.280214 -23.0037127)
18333175,2023-02-20T23:48:01,2023-02-24T08:21:18,114,3,41954,236,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.3627449,-22.8063173,2023-02-27T23:48:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.3627449 -22.8063173)
18331231,2023-02-19T23:13:06,2023-02-28T09:51:11,14,1,76992,121,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1863882,-22.921276,2023-02-26T23:13:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.1863882 -22.921276)
18331197,2023-02-19T22:37:56,2023-02-28T09:44:16,14,1,65987,30,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1893825,-22.9214794,2023-02-26T22:37:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.1893825 -22.9214794)
18327812,2023-02-18T08:01:28,2023-02-23T20:11:58,26,2,3368,0,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2203395,-22.9793367,2023-02-25T08:01:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.2203395 -22.9793367)
18329632,2023-02-18T23:05:23,2023-02-27T08:23:22,24,2,82164,121,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.19133,-22.9819263,2023-02-25T23:05:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.19133 -22.9819263)
18330924,2023-02-19T18:57:00,2023-02-27T10:54:40,128,4,232686,,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,,,2023-02-26T18:57:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,
17682638,2022-09-10T01:22:27,2022-09-17T09:53:17,20,2,64873,457,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1842873,-22.9578475,2022-09-17T01:22:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.1842873 -22.9578475)
17674592,2022-09-08T02:16:25,2022-09-15T15:44:01,20,2,69435,210,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1925034,-22.9557169,2022-09-15T02:16:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.1925034 -22.9557169)
17661742,2022-09-02T23:33:35,2022-09-09T09:22:02,20,2,64873,167,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.181745899999996,-22.9565703,2022-09-09T23:33:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.1817459 -22.9565703)
17661818,2022-09-03T02:02:57,2022-09-11T08:12:51,20,2,81083,185,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1897674,-22.9497298,2022-09-10T02:02:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.1897674 -22.9497298)
17663444,2022-09-03T22:14:37,2022-09-11T09:52:09,24,2,73544,100,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1843831,-22.9675652,2022-09-10T22:14:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.1843831 -22.9675652)
17658254,2022-09-02T00:36:09,2022-09-09T07:56:11,35,2,71415,164,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.234505,-22.918668999999998,2022-09-09T00:36:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.234505 -22.918669)
17676021,2022-09-08T11:42:18,2022-09-15T18:00:36,36,2,72892,195,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.239991900000007,-22.9203891,2022-09-15T11:42:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.2399919 -22.9203891)
17661764,2022-09-03T00:03:53,2022-09-03T06:24:10,65,3,78121,16,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.2695982,-22.8946898,2022-09-10T00:03:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.2695982 -22.8946898)
17661803,2022-09-03T01:12:09,2022-09-11T08:03:36,149,5,12138,178,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.6901959,-22.9289012,2022-09-10T01:12:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2022-09-01,POINT(-43.6901959 -22.9289012)
17682552,2022-09-09T22:53:37,2022-09-10T11:43:41,43,3,14019,668,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.2759555,-22.8339043,2022-09-16T22:53:00,,,,D,F,No prazo,Encerrado,Não constatado,,1,2022-09-01,POINT(-43.2759555 -22.8339043)
17658835,2022-09-02T09:41:26,2022-09-02T17:27:04,149,5,38570,585,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.6860741,-22.9313442,2022-09-09T09:41:00,,,,D,F,No prazo,Encerrado,Não constatado,,0,2022-09-01,POINT(-43.6860741 -22.9313442)
18077935,2022-12-30T18:08:52,2023-01-08T11:12:29,149,5,23622,210,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Não constatado,-43.6824037,-22.9218838,2023-01-06T18:08:00,,,,D,F,Fora do prazo,Encerrado,Não constatado,,0,2022-12-01,POINT(-43.6824037 -22.9218838)
18330333,2023-02-19T11:51:46,2023-02-19T16:25:07,64,3,81034,232,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Fechado com solução,-43.2867915,-22.8912784,2023-02-26T11:51:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2023-02-01,POINT(-43.2867915 -22.8912784)
18329637,2023-02-18T23:11:06,2023-02-27T08:24:35,20,2,82024,600,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.1891592,-22.9552416,2023-02-25T23:11:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.1891592 -22.9552416)
18328550,2023-02-18T12:47:32,2023-02-24T10:05:18,24,2,64626,50,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,-43.190473700000005,-22.9797954,2023-02-25T12:47:00,,,,D,F,No prazo,Encerrado,Não atendido,,0,2023-02-01,POINT(-43.1904737 -22.9797954)
18329654,2023-02-18T23:32:22,2023-02-27T08:25:27,42,3,142281,11,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Sem possibilidade de atendimento,,,2023-02-25T23:32:00,,,,D,F,Fora do prazo,Encerrado,Não atendido,,0,2023-02-01,
17684038,2022-09-10T18:54:32,2022-09-10T22:27:45,151,5,136028,225,70,GM-RIO - Guarda Municipal do Rio de Janeiro,GM-RIO - Guarda Municipal do Rio de Janeiro,False,Serviço,1393,Poluição sonora,5071,Perturbação do sossego,Fechado com solução,-43.6598239,-22.9780657,2022-09-17T18:54:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2022-09-01,POINT(-43.6598239 -22.9780657)
